id,cod,num,pos,name,comuna,type,servicios,stop,eje,codSimt,distancia
13633,PB2015,0,"[-33.4020127, -70.7013681]",Avenida Dorsal esq. Caupolicán,RENCA,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 21, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 26, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1171, 'cod': '107c', 'destino': 'Plaza Renca', 'orden': 27, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Plaza Renca'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926406, 'stopCoordenadaX': '-33.4020127', 'stopCoordenadaY': '-70.7013681'}",Avenida Dorsal,PB2015,0.0
13626,PB2012,3,"[-33.4051624, -70.703977]",Avenida Dorsal esq. Av. Dgo Santa María,RENCA,0,"[{'id': 1130, 'cod': 'B28', 'destino': '(M) Estación Central', 'orden': 21, 'color': '#CF152D', 'negocio': {'nombre': 'Alfa US1', 'color': '#CF152D'}, 'recorrido': {'destino': '(M) Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U8'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 22, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1171, 'cod': '107c', 'destino': 'Plaza Renca', 'orden': 28, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Plaza Renca'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 27, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926407, 'stopCoordenadaX': '-33.4051624', 'stopCoordenadaY': '-70.7039770'}",Avenida Dorsal,PB2012,0.0
11950,PJ1,0,"[-33.409525, -70.7074308]",Lo Espinoza esq. Samuel Izquierdo,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 28, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 23, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926408, 'stopCoordenadaX': '-33.4095250', 'stopCoordenadaY': '-70.7074308'}",Lo Espinoza,PJ1,0.0
11947,PJ2,0,"[-33.4121253, -70.7062679]",Lo Espinoza esq. Carmen Lidia,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 29, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 24, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926409, 'stopCoordenadaX': '-33.4121253', 'stopCoordenadaY': '-70.7062679'}",Lo Espinoza,PJ2,0.0
11948,PJ3,0,"[-33.4158424, -70.704666]",Lo Espinoza esq. Calle 7,QUINTA NORMAL,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 25, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 30, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926410, 'stopCoordenadaX': '-33.4158424', 'stopCoordenadaY': '-70.7046660'}",Lo Espinoza,PJ3,0.0
11949,PJ4,0,"[-33.4182944, -70.703587]",Lo Espinoza esq. Pasaje Antártica,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 31, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 26, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926411, 'stopCoordenadaX': '-33.4182944', 'stopCoordenadaY': '-70.7035870'}",Lo Espinoza,PJ4,0.0
11805,PJ5,1,"[-33.4207573, -70.7021197]",Avenida Carrascal esq. Radal,QUINTA NORMAL,0,"[{'id': 167, 'cod': '505', 'destino': 'Peñalolén', 'orden': 31, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Peñalolén'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 181, 'cod': '513', 'destino': 'José Arrieta', 'orden': 25, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'José Arrieta'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U5'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 27, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 32, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 924627, 'stopCoordenadaX': '-33.4207573', 'stopCoordenadaY': '-70.7021197'}",Avenida Carrascal,PJ5,0.0
12009,PJ6,0,"[-33.421688, -70.7021062]",Radal esq. Eloy Rosales,QUINTA NORMAL,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 28, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 33, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 699, 'cod': 'J08', 'destino': 'Pudahuel Sur', 'orden': 5, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Pudahuel Sur'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 716, 'cod': 'J16', 'destino': '(M) Estación Central', 'orden': 38, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}]","{'stopId': 925775, 'stopCoordenadaX': '-33.4216880', 'stopCoordenadaY': '-70.7021062'}",Radal,PJ6,0.0
12010,PJ7,0,"[-33.4244524, -70.7029119]",Radal esq. Salvador Gutiérrez,QUINTA NORMAL,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 29, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 716, 'cod': 'J16', 'destino': '(M) Estación Central', 'orden': 39, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 34, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 699, 'cod': 'J08', 'destino': 'Pudahuel Sur', 'orden': 6, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Pudahuel Sur'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}]","{'stopId': 925776, 'stopCoordenadaX': '-33.4244524', 'stopCoordenadaY': '-70.7029119'}",Radal,PJ7,0.0
12007,PJ8,0,"[-33.4282004, -70.7039799]",Radal esq. Avenida Mapocho,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 35, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 716, 'cod': 'J16', 'destino': '(M) Estación Central', 'orden': 40, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Estación Central'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 30, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 925914, 'stopCoordenadaX': '-33.4282004', 'stopCoordenadaY': '-70.7039799'}",Radal,PJ8,0.0
12058,PJ9,0,"[-33.4289713, -70.7066179]",Sergio Valdovinos esq. Cónsul Poinsett,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 36, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 31, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926412, 'stopCoordenadaX': '-33.4289713', 'stopCoordenadaY': '-70.7066179'}",Sergio Valdovinos,PJ9,0.0
12055,PJ10,1,"[-33.4318725, -70.7071705]",Sergio Valdovinos esq. Av. José J. Pérez,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 37, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 32, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926413, 'stopCoordenadaX': '-33.4318725', 'stopCoordenadaY': '-70.7071705'}",Sergio Valdovinos,PJ10,0.0
12057,PJ11,0,"[-33.4359813, -70.70715]",Sergio Valdovinos esq. Vicuña Rozas,QUINTA NORMAL,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 38, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 33, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926414, 'stopCoordenadaX': '-33.4359813', 'stopCoordenadaY': '-70.7071500'}",Sergio Valdovinos,PJ11,0.0
12302,PJ12,0,"[-33.4385443, -70.707124]",Sergio Valdovinos esq. 9 de Julio,LO PRADO,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 39, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 34, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926415, 'stopCoordenadaX': '-33.4385443', 'stopCoordenadaY': '-70.7071240'}",Sergio Valdovinos,PJ12,0.0
12301,PJ13,7,"[-33.4413233, -70.70741]",Sergio Valdovinos esq. Av. San Pablo,LO PRADO,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 35, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 40, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 691, 'cod': 'J06', 'destino': '(M) Pajaritos', 'orden': 18, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': '(M) Pajaritos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': True, 'codigo': 'U5'}]","{'stopId': 925599, 'stopCoordenadaX': '-33.4413233', 'stopCoordenadaY': '-70.7074100'}",Sergio Valdovinos,PJ13,0.0
12136,PJ14,0,"[-33.4438213, -70.7073839]",Avenida Las Rejas esq. Santa Laura,LO PRADO,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 36, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 41, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926416, 'stopCoordenadaX': '-33.4438213', 'stopCoordenadaY': '-70.7073839'}",Avenida Las Rejas,PJ14,0.0
12137,PJ15,0,"[-33.4457715, -70.7073683]",Avenida Las Rejas esq. Avenida Portales,LO PRADO,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 42, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 37, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926417, 'stopCoordenadaX': '-33.4457715', 'stopCoordenadaY': '-70.7073683'}",Avenida Las Rejas,PJ15,0.0
12138,PJ1582,0,"[-33.4477203, -70.7072949]",Av. Las Rejas-Norte esq. Ciudadela,LO PRADO,0,"[{'id': 184, 'cod': '514', 'destino': 'ENEA', 'orden': 85, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'ENEA'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 725, 'cod': 'J19', 'destino': 'Pudahuel Sur', 'orden': 13, 'color': '#0093B3', 'negocio': {'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}, 'recorrido': {'destino': 'Pudahuel Sur'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U5'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 38, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 43, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 925287, 'stopCoordenadaX': '-33.4477203', 'stopCoordenadaY': '-70.7072949'}",Av. Las Rejas-Norte,PJ1582,0.0
12133,PJ16,0,"[-33.4491691, -70.7071074]",Avenida Las Rejas esq. Avenida Dorsal,LO PRADO,0,"[{'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 44, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 39, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}]","{'stopId': 926418, 'stopCoordenadaX': '-33.4491691', 'stopCoordenadaY': '-70.7071074'}",Avenida Las Rejas,PJ16,0.0
12134,PJ17,0,"[-33.4517933, -70.706496]",Avenida Las Rejas esq. Perú,LO PRADO,0,"[{'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 40, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 45, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 926419, 'stopCoordenadaX': '-33.4517933', 'stopCoordenadaY': '-70.7064960'}",Avenida Las Rejas,PJ17,0.0
12132,PJ18,11,"[-33.4567897, -70.7057084]",Avenida Las Rejas esq. Alameda,LO PRADO,0,"[{'id': 1275, 'cod': '102', 'destino': 'San Carlos Oriente', 'orden': 7, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': 'San Carlos Oriente'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 663, 'cod': 'I14', 'destino': 'Mall Plaza Oeste', 'orden': 15, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 943, 'cod': '481', 'destino': 'Avenida Portales', 'orden': 19, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 41, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 46, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}]","{'stopId': 923528, 'stopCoordenadaX': '-33.4567897', 'stopCoordenadaY': '-70.7057084'}",Avenida Las Rejas,PJ18,0.0
10233,PI1,0,"[-33.4606994, -70.705341]",Avenida Las Rejas esq. Agustín López,ESTACIÓN CENTRAL,0,"[{'id': 943, 'cod': '481', 'destino': 'Avenida Portales', 'orden': 20, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}, {'id': 663, 'cod': 'I14', 'destino': 'Mall Plaza Oeste', 'orden': 16, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 1169, 'cod': '107', 'destino': 'Av. Departamental', 'orden': 47, 'color': '#cf152d', 'negocio': {'nombre': 'STU US5', 'color': '#cf152d'}, 'recorrido': {'destino': 'Av. Departamental'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U12'}, {'id': 1275, 'cod': '102', 'destino': 'San Carlos Oriente', 'orden': 8, 'color': '#cf152d', 'negocio': {'nombre': 'Omega US2', 'color': '#cf152d'}, 'recorrido': {'destino': 'San Carlos Oriente'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U9'}, {'id': 742, 'cod': 'I10n', 'destino': 'Villa Los Héroes', 'orden': 19, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 42, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 655, 'cod': 'I10', 'destino': 'Villa Los Héroes', 'orden': 14, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Villa Los Héroes'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}]","{'stopId': 923408, 'stopCoordenadaX': '-33.4606994', 'stopCoordenadaY': '-70.7053410'}",Avenida Las Rejas,PI1,0.0
10244,PI1489,3,"[-33.4643464, -70.7052119]",Avenida Las Rejas Sur esq. Avenida 5 de Abril,ESTACIÓN CENTRAL,0,"[{'id': 663, 'cod': 'I14', 'destino': 'Mall Plaza Oeste', 'orden': 17, 'color': '#00A77E', 'negocio': {'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}, 'recorrido': {'destino': 'Mall Plaza Oeste'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U3'}, {'id': 810, 'cod': '101', 'destino': 'Cerrillos', 'orden': 43, 'color': '#F7941D', 'negocio': {'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}, 'recorrido': {'destino': 'Cerrillos'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U4'}, {'id': 943, 'cod': '481', 'destino': 'Avenida Portales', 'orden': 21, 'color': '#FFD400', 'negocio': {'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}, 'recorrido': {'destino': 'Avenida Portales'}, 'horarios': [{}], 'paradas': [], 'shapes': [], 'itinerario': False, 'codigo': 'U7'}]","{'stopId': 923529, 'stopCoordenadaX': '-33.4643464', 'stopCoordenadaY': '-70.7052119'}",Avenida Las Rejas Sur,PI1489,0.0
